File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/isite/ISiteBuildModel.java,38,8,7,0,4,0,26,128,10,56,4,0,1,5,0.02,86.33,4,0,1,4,0,160.73,16,6,0,1,160.49,0,0,0,0,4,1,58.07,0,1,0,0,0,0,4,0,0,3,0,3,25,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/isite/ISiteBuildObject.java,41,10,9,0,4,0,27,115,10,56,4,0,1,5,0.02,98.83,4,0,3,4,1,160.27,17,6,1,1,160.03,0,0.5,0,0,4,1,63.22,0,1,0,0,0,1,4,0,0,3,0,4,26,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/isite/ISiteCategory.java,31,8,7,0,5,1,18,91,10,56,3,1,1,5,0.03,186.92,4,1,1,3,0,177.48,9,6,0,1,156.87,0,0,0,0,3,1,84.97,0,1,0,0,0,0,3,0,0,2,0,2,29,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/isite/ISiteCategoryDefinition.java,27,10,9,0,3,2,14,64,10,56,4,2,1,7,0.04,329.06,6,2,1,4,0,205.92,6,8,0,1,155.92,0,0,0,0,4,1,134.31,0,1,0,0,0,0,4,0,0,3,0,3,43,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/isite/ISiteDescription.java,30,10,9,0,6,2,14,64,10,56,4,2,1,7,0.04,329.06,6,2,1,4,0,205.92,6,8,0,1,155.92,0,0,0,0,4,1,134.31,0,2,0,0,0,0,4,0,0,2,0,3,43,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/isite/ISiteFeature.java,52,31,30,0,3,7,18,97,10,56,18,7,1,26,0.18,1364.52,25,7,3,18,0,156.2,15,27,0,1,156.2,0,0,0,0,18,1,529.92,0,6,0,0,0,0,18,0,0,12,0,8,161,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/isite/ISiteModel.java,57,11,10,0,4,0,42,186,10,56,7,0,1,8,0.04,175.92,7,0,1,7,0,160.21,32,9,0,1,159.97,0,0,0,0,7,1,113.39,0,1,0,0,0,0,7,0,0,6,0,6,45,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/isite/ISiteModelFactory.java,55,9,8,0,2,0,44,184,10,56,6,0,1,7,0.02,78.02,6,0,0,6,0,144.35,34,8,0,1,162.23,0,0,0,0,6,1,73.02,0,0,0,0,0,0,6,0,0,6,0,7,33,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/isite/ISiteObject.java,64,14,13,0,4,1,46,200,10,56,7,1,1,9,0.04,269.35,8,1,3,7,1,140.64,37,10,1,1,158.52,0,0.5,0,0,7,1,134.73,0,2,0,0,0,1,7,0,0,5,0,9,49,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ModelEntry.java,266,218,147,64,31,8,17,92,10,56,22,0.04,2.77,153,2.04,94880.6,32,10,7,22,1,113.12,15,210,1,1,113.12,0,0.5,0.14,6,174,12,6114.14,0,3,0,0,0,1,61,0,0,19,0,9,1179,1,2
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/ModelProviderEvent.java,50,31,24,5,9,0,10,56,10,56,6,0.16,1.5,22,0.2,4010.75,11,5,1,6,0,130.86,0,29,0,1,130.86,0,0,0.33,0,26,2,601.78,0,1,0,0,0,0,9,0,0,5,1,0,154,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/NLResourceHelper.java,90,61,47,13,19,11,10,70,10,56,4,0.11,4,42,0.62,35025.9,7,3,4,4,0,142.22,11,56,0,1,102.33,0,0,0.42,1,0,7,1874.38,0,2,0,0,0,0,16,0,0,2,0,11,359,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PDEClasspathContainer.java,66,40,24,8,7,0,19,69,10,56,4,1,2,24,0.29,12079.5,5,1,2,4,0,154.3,9,37,0,1,114.41,0,0,0.25,0,6,5,867.43,0,0,0,0,0,0,8,0,0,4,1,3,176,2,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PDECore.java,427,360,225,81,42,16,25,129,10,56,36,0.01,2.31,215,2.73,94137.2,62,26,10,37,1,117.82,31,349,1,1,117.82,0,0.5,0.03,9,534,14,8180.26,3,6,0,0,1,1,83,0,1,30,1,29,1681,1,3
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PDEPluginConverter.java,42,26,21,0,6,1,10,57,10,56,1,0,3,12,0.25,7814.02,1,0,5,1,0,149.84,1,20,0,1,99.84,0,0,0,0,1,3,736.06,0,0,0,0,0,0,3,0,0,1,0,1,133,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PDEState.java,188,156,117,35,20,3,12,71,10,56,21,0.01,1.76,107,1.17,31570.2,27,6,9,21,0,119.78,5,146,0,1,119.78,0,0,0.16,4,158,7,3519.64,0,5,0,0,0,0,37,0,0,16,0,5,759,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PDEStateHelper.java,129,94,70,23,5,2,30,119,10,56,8,0,2.88,82,1.22,69392,8,0,4,8,0,142.33,22,89,0,1,102.44,0,0,0,5,8,4,3673.24,0,1,0,0,0,0,23,0,0,7,0,5,737,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PlatformConfiguration.java,2559,1770,1307,382,333,248,456,2755,10,56,77,0.02,4.4,1030,15.56,922308,173,96,5,77,2,54.7,567,1354,2,1,96.99,0,0,0.03,51,3445,21,46692.3,0,19,0,0,0,0,339,0,0,58,1,492,8055,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PlatformConfigurationUtils.java,90,58,42,11,8,4,24,167,10,56,2,1,7,36,0.45,22215.7,3,1,4,2,0,41.87,18,53,0,1,91.87,0,0,0.5,0,2,8,1363.26,0,2,0,0,0,0,14,0,0,0,0,14,261,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/AbstractExtensions.java,170,137,100,15,15,6,18,83,10,56,17,0,1.65,104,1.13,27947.1,19,2,7,18,0,116.53,14,129,0,1,116.53,0,0.5,0.5,2,0,5,3385.91,6,0,0,0,1,1,28,0,1,17,1,9,740,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/AbstractExtensionsModel.java,133,107,81,16,16,1,10,57,10,56,17,0.75,1.35,69,0.59,11894.6,18,1,9,17,0,126.07,1,97,0,1,126.07,0,0.5,0.29,6,52,4,1771.93,2,2,0,0,0,1,23,0,0,15,2,1,418,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/AbstractPluginModelBase.java,282,232,171,49,30,3,20,76,10,56,35,0.16,1.71,169,1.66,59705.9,39,4,10,35,0,122.97,13,221,0,1,122.97,0,0.5,0.09,10,355,9,4984.63,4,5,0,0,0,1,60,0,0,30,2,7,1077,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/AttributeChangedEvent.java,31,13,10,1,4,1,14,64,10,56,2,0.5,1,8,0.07,1003.79,4,2,1,2,0,167.16,5,11,0,1,127.28,0,0.5,0.75,0,2,1,220.76,0,1,0,0,0,1,2,0,0,1,0,2,56,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/Extensions.java,88,61,45,7,16,4,11,64,10,56,17,0,1.65,104,1.13,27947.1,19,2,7,18,1,116.53,14,129,1,1,116.53,1,0.33,0.5,2,0,5,3385.91,6,0,0,0,1,1,28,1,1,17,1,9,740,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/ExtensionsParser.java,138,86,64,11,17,5,35,108,10,56,11,0.13,1.91,59,0.62,12068.4,17,6,4,11,0,160.72,30,81,0,1,120.84,0,0.5,0.29,3,38,6,1869.77,0,2,0,0,0,1,21,0,0,9,0,13,411,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/ExternalFragmentModel.java,40,24,16,4,6,1,10,57,10,56,5,0,1,13,0.08,1061.14,5,0,2,5,0,141.45,1,21,0,1,141.45,0,0.5,0,0,5,1,247.75,2,1,0,0,0,1,5,0,0,4,1,1,73,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/ExternalPluginModel.java,35,19,14,3,6,1,10,57,10,56,4,0,1,11,0.07,1001.14,4,0,2,4,0,140.88,1,16,0,1,140.88,0,0.5,0,0,4,1,223.75,2,1,0,0,0,1,4,0,0,3,1,1,65,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/ExternalPluginModelBase.java,122,98,76,15,14,6,10,64,10,56,13,0.42,1.92,65,0.62,15633.8,15,2,7,13,0,120.52,6,90,0,1,120.52,0,0.5,0.12,7,42,5,1859.42,4,4,0,0,0,1,25,0,0,9,0,6,409,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/Fragment.java,187,159,123,26,15,22,13,92,10,56,14,0.15,2.71,124,1.48,64426.5,17,3,7,14,1,158.24,25,151,1,1,108.24,0,0.5,0.48,6,34,14,4451.44,14,2,0,0,0,1,38,0,0,12,1,25,860,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/IdentifiablePluginObject.java,40,24,18,2,6,0,10,56,10,56,4,0.67,1.5,15,0.14,2879.42,5,1,2,4,0,130.61,0,21,0,1,130.61,0,0.5,0.5,1,6,3,414.85,3,1,0,0,0,1,6,0,0,3,1,0,101,2,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/ImportObject.java,54,39,27,9,5,0,10,56,10,56,7,0.17,1.57,23,0.19,3131.87,8,1,3,7,1,132.22,0,35,1,1,132.22,0,0.5,0.86,0,3,3,569.71,1,1,0,0,0,1,11,0,0,6,2,0,150,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/Plugin.java,144,111,82,15,20,15,13,82,10,56,11,0.5,2.27,79,0.93,46295.6,12,1,8,11,1,160.75,18,102,1,1,110.75,0,0.5,0.55,3,23,13,2802.29,12,1,0,0,0,1,25,0,0,10,1,18,549,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginAttribute.java,107,87,66,18,10,1,10,58,10,56,11,0.1,2.09,57,0.63,15501.5,13,2,7,11,1,119.96,1,78,1,1,119.96,0,0.5,0.41,1,39,6,1893.59,8,2,0,0,0,1,23,0,0,9,1,1,427,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginBase.java,397,350,271,54,32,22,15,115,10,56,36,0.05,2.33,281,3.48,114990,43,7,11,37,1,111.69,27,338,1,1,111.69,0,0.5,0.19,12,490,11,10428.3,12,5,0,0,1,1,84,0,1,31,1,25,2102,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginExtension.java,148,122,92,32,13,12,13,81,10,56,11,0.2,2.73,87,1.06,35573.6,13,2,9,11,0,161.61,15,112,0,1,111.61,0,0.5,0.32,2,26,8,3169.1,10,3,0,0,0,1,30,0,0,8,1,15,642,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginExtensionPoint.java,112,86,60,23,14,12,12,80,10,56,10,0.28,2.2,52,0.68,18500.1,12,2,6,10,0,169.02,14,79,0,1,119.02,0,0.5,0.25,2,30,5,2049.68,9,2,0,0,0,1,22,0,0,8,1,14,451,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginImport.java,194,164,119,34,18,16,12,84,10,56,17,0.08,2.29,112,1.48,47458.9,21,4,8,17,0,164.65,18,155,0,1,114.65,0,0.5,0.32,6,102,6,4444.2,7,1,0,0,0,1,39,0,0,16,2,18,903,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginLibrary.java,242,206,142,38,20,20,16,88,10,56,19,0,2.58,149,1.81,86144.8,24,5,5,19,0,160.46,26,200,0,1,110.46,0,0.5,0.2,8,112,11,5433.04,5,5,0,0,0,1,49,0,0,14,1,22,1046,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginObject.java,252,221,140,54,21,7,10,64,10,56,4,0.67,1.5,15,0.14,2879.42,5,1,2,4,1,130.61,0,21,0,2,130.61,0,0.67,0.5,1,6,3,414.85,3,1,1,0,0,2,6,0,0,3,1,0,101,2,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginParent.java,108,83,63,16,15,1,10,57,10,56,12,0.18,1.75,63,0.65,18125,13,1,5,13,1,119.76,1,77,1,1,119.76,0,0.5,0.83,1,0,7,1942.94,5,0,0,0,1,1,21,0,1,12,1,1,433,2,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/PluginReference.java,50,35,25,8,5,1,10,57,10,56,7,0.25,1.57,21,0.18,3169.89,9,2,3,7,0,132.18,1,31,0,1,132.18,0,0.5,0.71,0,0,3,543.08,0,2,0,0,0,1,11,0,0,5,0,1,142,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/WorkspaceExtensionsModel.java,202,158,115,24,26,7,18,77,10,56,23,0.03,1.78,99,0.89,21357.2,27,4,7,23,0,125.04,15,150,0,1,125.04,0,0.5,0.22,5,138,8,2677.06,6,4,0,0,0,1,41,0,0,19,2,11,619,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/WorkspaceFragmentModel.java,32,18,13,3,4,0,10,56,10,56,4,0,1,11,0.08,897.06,4,0,1,4,0,141.26,0,16,0,1,141.26,0,0.5,0,0,4,1,227.56,1,0,0,0,0,1,4,0,0,4,1,0,66,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/WorkspacePluginModel.java,29,15,11,2,4,0,10,56,10,56,3,0,1,9,0.07,837.06,3,0,1,3,0,133.94,0,13,0,1,133.94,0,0.5,0,0,3,1,203.56,1,0,0,0,0,1,3,0,0,3,1,0,58,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/plugin/WorkspacePluginModelBase.java,181,152,111,22,17,6,12,65,10,56,21,0.05,1.86,95,0.85,20560.4,25,4,7,21,0,124.85,8,144,0,1,124.85,0,0.5,0.2,5,161,8,2564.3,7,3,0,0,0,1,39,0,0,18,1,8,585,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PluginModelDelta.java,68,50,35,13,8,0,10,56,10,56,8,0.06,1.75,33,0.29,6072.79,15,7,1,8,0,125.73,0,48,0,1,125.73,0,0,0.2,1,22,5,874.35,0,1,0,0,0,0,14,0,0,7,0,0,214,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PluginModelManager.java,579,486,343,113,51,3,42,252,10,56,38,0.04,3.5,364,4.81,250525,45,7,9,38,0,105.04,35,472,0,1,105.04,0,0,0.11,15,462,23,14429.5,0,3,0,0,0,0,133,0,0,35,1,19,2745,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/PluginPathFinder.java,119,96,72,22,13,7,10,64,10,56,6,0,4.17,75,1.08,50958.4,6,0,5,6,0,149.48,7,90,0,1,99.48,0,0,0,5,6,6,3246.58,0,6,0,0,0,0,25,0,0,0,0,7,618,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/RequiredPluginsClasspathContainer.java,53,20,15,4,6,1,27,107,10,56,3,0.5,1.67,12,0.1,2103.9,4,1,2,3,0,93.79,18,17,0,1,126.01,0,0.5,0.67,0,4,3,290.79,0,2,0,0,0,1,5,0,0,1,0,5,75,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/RequiredPluginsInitializer.java,44,20,14,1,5,0,19,71,10,56,2,0,1.5,10,0.1,1818.87,2,0,3,2,0,121.77,9,16,0,1,121.53,0,0.5,0,0,2,2,306.09,0,0,0,0,0,1,3,0,0,2,0,3,68,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/AbstractSchemaDescriptor.java,64,45,31,10,9,0,10,56,10,56,9,0.62,1.56,27,0.18,3071.69,10,1,3,9,0,133.15,0,41,0,1,133.15,0,0,0.44,1,13,2,545.07,1,1,0,0,0,0,14,0,0,8,1,0,151,2,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/DevelopmentSchemaDescriptor.java,53,28,21,8,7,0,18,90,10,56,2,0,3,16,0.26,7577.09,2,0,4,2,0,109.12,8,23,0,1,108.88,0,0.5,0,1,2,5,765.65,0,1,0,0,0,1,6,0,0,1,0,2,153,2,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/DocumentSection.java,41,26,22,1,5,7,10,64,10,56,3,0,1,19,0.21,4631.77,4,1,2,3,0,156.75,7,23,0,1,116.86,0,0.5,1,0,1,1,636.36,1,1,0,0,0,1,3,0,0,2,1,7,142,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/EditableSchema.java,46,31,22,3,5,1,10,57,10,56,7,0.5,1.14,18,0.13,1377.57,8,1,3,7,0,141.68,1,27,0,1,141.68,0,0.5,0.57,0,3,2,399.57,3,0,0,0,0,1,8,0,0,7,1,1,112,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/ExternalSchemaDescriptor.java,77,56,41,11,11,3,10,59,10,56,7,0.17,1.71,34,0.37,10474.7,11,4,5,7,0,123.42,3,50,0,1,123.42,0,0.5,0.39,2,21,5,1106.03,0,4,0,0,0,1,12,0,0,3,0,3,259,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/FileSchemaDescriptor.java,59,34,26,7,9,2,16,67,10,56,6,0.4,1.33,22,0.19,3183.77,7,1,2,6,0,181.68,8,31,0,1,131.68,0,0.5,0.67,1,6,2,583.12,0,2,0,0,0,1,8,0,0,4,0,3,144,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/IncludedSchemaDescriptor.java,107,63,48,15,11,1,33,130,10,56,6,0.07,2.17,42,0.51,17670.9,9,3,4,6,0,112.22,24,58,0,1,111.98,0,0.5,0.39,0,14,4,1530.26,0,4,0,0,0,1,13,0,0,2,0,11,318,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/RepeatableSchemaObject.java,47,33,25,4,4,2,10,58,10,56,7,0.04,1,23,0.21,3204.02,11,4,1,7,0,132.25,2,31,0,1,132.25,0,0.5,0.29,0,13,1,619.77,1,0,0,0,0,1,7,0,0,7,1,2,156,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/Schema.java,862,824,577,180,1,84,37,257,10,56,7,0.5,1.14,18,0.13,1377.57,8,1,3,7,0,141.68,1,27,0,1,141.68,0,0.5,0.57,0,3,2,399.57,3,0,0,0,0,1,8,0,0,7,1,1,112,1,2
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaAttribute.java,211,181,140,31,11,30,19,130,10,56,19,0.05,2.32,137,1.65,71218.7,32,13,2,19,0,151.03,39,178,0,1,111.14,0,0.5,0.13,10,177,18,4937.98,4,3,0,0,0,1,44,0,0,16,1,39,960,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaComplexType.java,112,96,59,12,6,4,10,60,10,56,13,0.04,1.54,59,0.61,15728.3,17,4,4,14,0,124.17,4,91,0,1,124.17,0,0.5,0.21,2,55,3,1839.1,1,0,0,0,1,1,20,0,1,13,1,4,414,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaCompositor.java,207,180,109,34,9,21,18,121,10,56,11,0.07,3.91,111,1.36,64490,14,3,5,12,1,143.6,29,174,1,1,103.71,0,0.5,0.39,0,4,11,4074.11,5,0,0,0,1,1,43,0,1,11,1,29,784,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaElement.java,208,188,133,48,10,35,10,100,10,56,15,0.01,3.47,132,1.74,79871.6,21,6,2,15,0,147.57,35,185,0,1,107.68,0,0.5,0.18,4,71,10,5233.3,5,5,0,0,0,1,52,0,0,10,1,35,1012,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaElementReference.java,225,200,125,43,15,11,10,71,10,56,34,0.03,1.59,120,1.22,31376.9,44,10,6,34,0,129.75,11,193,0,1,129.75,0,0.5,0.07,6,570,5,3673.72,0,8,0,0,0,1,54,0,0,26,5,11,854,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaEnumeration.java,39,24,20,2,5,6,10,63,10,56,2,0,2,17,0.23,8175.68,2,0,2,2,0,129.33,6,21,0,1,108.71,0,0.5,0,0,2,3,697.53,2,0,0,0,0,1,4,0,0,2,1,6,142,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaInclude.java,111,73,50,10,10,1,28,115,10,56,7,0.17,2,43,0.45,12062.9,10,3,5,7,0,156.21,19,67,0,1,116.33,0,0.5,0.48,0,8,6,1337.71,1,1,0,0,0,1,14,0,0,6,1,6,297,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaObject.java,157,133,93,35,14,7,10,64,10,56,7,0.04,1,23,0.21,3204.02,11,4,1,7,1,132.25,2,31,0,2,132.25,0,0.67,0.29,0,13,1,619.77,1,0,1,0,0,2,7,0,0,7,1,2,156,2,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaSimpleType.java,66,49,31,6,7,3,10,59,10,56,6,0,1.83,27,0.29,5662.6,8,2,3,6,0,124.98,3,45,0,1,124.98,0,0.5,0.5,0,2,3,858.75,2,0,0,0,0,1,11,0,0,6,2,3,203,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/SchemaType.java,40,23,17,3,7,0,10,56,10,56,5,0.12,1,14,0.09,951.27,7,2,2,5,0,141.82,0,20,0,1,141.82,0,0,0.6,0,5,1,257.81,0,2,0,0,0,0,5,0,0,3,2,0,74,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/schema/StorageSchemaDescriptor.java,61,41,30,5,10,0,10,56,10,56,6,0.8,1.67,22,0.18,3001.98,7,1,5,6,0,131.83,0,35,0,1,131.83,0,0.5,0.33,0,10,3,527.39,0,2,0,0,0,1,10,0,0,4,0,0,133,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/search/IPluginSearchResultCollector.java,39,11,10,0,10,0,18,91,10,56,6,0,1,7,0.03,85.53,6,0,2,6,0,211.91,8,8,0,1,161.91,0,0,0,0,6,1,80.53,0,0,0,0,0,0,6,0,0,6,0,1,35,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/search/PluginSearchInput.java,77,44,33,5,15,0,18,91,10,56,10,0,1,32,0.25,3527.28,21,11,0,10,0,133.14,8,43,0,1,133.14,0,0,0.09,0,70,1,749.23,0,1,0,0,0,0,10,0,0,9,0,1,186,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/search/PluginSearchOperation.java,132,106,65,22,16,1,10,57,10,56,9,0.12,3.22,75,0.93,27322.8,12,3,4,9,0,109.62,1,101,0,1,109.62,0,0,0.44,6,17,9,2778.14,0,1,0,0,0,0,29,0,0,8,0,1,574,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/search/PluginSearchScope.java,91,54,39,5,14,0,23,130,10,56,5,0.17,2.2,37,0.43,11665.2,14,9,3,5,0,152.66,13,50,0,1,112.77,0,0,0.24,2,6,3,1301.4,0,0,0,0,0,0,11,0,0,5,0,2,283,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/SearchablePluginsManager.java,345,284,195,52,35,9,26,174,10,56,21,0.01,3,198,2.55,86421.9,28,7,6,21,0,156.69,25,271,0,1,106.69,0,0,0.16,12,169,6,7638.21,0,2,0,0,0,0,63,0,0,19,1,17,1472,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/AbstractSiteBuildModel.java,103,82,59,11,11,1,10,57,10,56,11,0.8,1.45,50,0.42,8700.59,12,1,7,11,0,125.63,1,74,0,1,125.63,0,0.5,0.27,2,26,3,1272.99,4,1,0,0,0,1,16,0,0,10,1,1,294,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/AbstractSiteModel.java,115,98,71,14,7,1,10,57,10,56,14,0.1,1.5,59,0.56,11710.4,18,4,10,14,0,125.43,1,87,0,1,125.43,0,0.5,0.16,2,74,3,1691.17,3,1,0,0,0,1,21,0,0,13,1,1,377,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/IdentifiableObject.java,54,34,26,3,10,1,10,57,10,56,6,0.2,1.33,21,0.19,3452.07,7,1,4,6,0,131.4,1,29,0,1,131.4,0,0.5,0.83,1,0,3,577.38,5,1,0,0,0,1,8,0,0,5,1,1,143,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/Site.java,310,222,163,28,25,13,63,179,10,56,23,0.08,2.17,189,2.11,61750.3,30,7,6,24,0,150.02,66,215,0,1,110.13,0,0.5,0.22,6,144,7,6340.65,6,2,0,0,1,1,50,0,1,21,1,29,1305,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/SiteArchive.java,85,60,46,6,7,6,18,98,10,56,9,0.19,1.67,40,0.4,8274.33,11,2,5,9,0,175.09,14,54,0,1,125.09,0,0.5,0.67,2,0,5,1206.95,6,2,0,0,0,1,15,0,0,7,1,7,285,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/SiteBuild.java,206,150,110,15,23,15,33,137,10,56,19,0.04,1.89,118,1.32,31335,28,9,6,21,0,156.38,38,143,0,1,116.49,0,0.5,0.15,6,112,7,3960.12,6,0,0,0,2,1,36,0,2,19,1,21,845,1,1
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/SiteBuildFeature.java,135,89,65,13,15,7,31,124,10,56,11,0.27,1.91,61,0.64,15516,14,3,6,11,0,159.86,28,82,0,1,119.98,0,0.5,0.58,2,0,5,1915.66,4,3,0,0,0,1,21,0,0,8,1,13,427,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/SiteBuildObject.java,164,135,85,28,19,8,10,64,10,56,20,0.19,1.8,80,0.79,21318.2,23,3,6,20,0,124.56,8,128,0,1,124.56,0,0.5,0.15,5,118,9,2375.19,0,2,0,0,0,1,36,0,0,18,1,8,542,2,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/SiteCategory.java,85,52,38,8,9,4,24,105,10,56,8,0.29,1.62,35,0.34,7308.61,9,1,5,8,0,165,18,46,0,1,125.11,0,0.5,0.75,2,0,3,1015.94,5,1,0,0,0,1,13,0,0,7,1,7,237,1,0
ui/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/SiteCategoryDefinition.java,121,80,57,12,11,8,30,120,10,56,9,0.12,1.89,54,0.63,17094.2,11,2,5,9,0,136.62,28,74,0,1,116.01,0,0.5,0.61,2,0,4,1880.57,6,1,0,0,0,1,17,0,0,8,1,13,397,1,0
