File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IElementChangedListener.java,30,4,3,0,3,0,23,125,10,56,1,0,1,2,0.01,41.48,1,0,0,1,0,117.65,13,3,0,1,147.03,0,0,0,0,1,1,27.65,0,0,0,0,0,0,1,0,0,1,0,2,11,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IField.java,113,6,5,0,2,0,105,409,11,64,3,0,1,4,0.02,101.59,3,0,0,3,0,190.86,94,5,0,1,158.95,0,0,0,0,3,1,58.67,0,3,0,0,0,0,3,0,0,0,0,4,23,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IImportContainer.java,32,4,3,0,2,0,26,162,10,56,1,0,1,2,0.01,69.51,1,0,0,1,0,144.79,16,3,0,1,145.27,0,0,0,0,1,1,42.51,0,0,0,0,0,0,1,0,0,1,0,2,15,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IImportDeclaration.java,51,6,5,0,3,0,42,233,11,64,3,0,1,4,0.02,93.26,3,0,0,3,0,110.77,31,5,0,1,159.25,0,0,0,0,3,1,58.51,0,1,0,0,0,0,3,0,0,2,0,4,23,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IInitializer.java,22,3,2,0,2,0,17,93,10,56,0,0,0,1,0.01,31.02,0,0,0,0,0,171,7,2,0,1,171,0,0,0,0,0,0,15.51,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IJavaElement.java,334,38,37,0,34,0,262,1672,10,56,17,14,1,32,0.21,2207.88,31,14,4,17,1,134.21,253,34,1,1,154.36,0,0.5,0,0,17,1,640.1,0,10,0,0,0,1,17,0,0,7,0,33,167,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IJavaElementDelta.java,352,36,35,0,34,0,282,1991,10,56,10,22,1,33,0.34,3561.38,32,22,1,10,1,180.94,272,34,1,1,133.11,0,0,0,0,10,1,1027.33,0,5,0,0,0,0,10,0,0,5,0,33,213,1,3
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IJavaModel.java,259,16,15,0,6,0,237,1742,10,56,10,0,1,11,0.15,923.65,10,0,3,10,0,199.46,227,12,0,1,155.52,0,0,0,0,10,1,447.33,0,2,0,0,0,0,10,0,0,8,0,11,126,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IJavaModelMarker.java,92,12,11,0,12,9,68,403,10,56,0,0,0,10,0.17,3684.57,9,9,0,0,0,171,67,11,0,1,171,0,0,0,0,0,0,500.37,0,0,0,0,0,0,0,0,0,0,0,19,101,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IJavaModelStatus.java,84,9,8,0,3,0,72,381,10,56,4,0,1,5,0.02,77.6,4,0,2,4,0,150.5,62,6,0,1,160.86,0,0.5,0,0,4,1,53.7,0,2,0,0,0,1,4,0,0,2,0,5,24,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IJavaModelStatusConstants.java,301,43,42,0,42,0,216,1079,13,66,0,0,0,41,0.79,12173.9,40,40,0,0,0,171,203,42,0,1,171,0,0,0,0,0,0,2357.17,0,0,0,0,0,0,0,0,0,0,0,41,364,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IJavaProject.java,870,64,47,0,36,0,770,5630,16,95,39,0,1,40,0.32,1505.12,39,0,6,39,0,184.79,754,57,0,1,158.51,0,0,0,0,39,1,957.08,0,8,0,0,0,0,39,0,0,31,0,40,316,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/ILocalVariable.java,56,6,5,0,5,0,45,274,10,56,3,0,1,4,0.02,68.92,3,0,0,3,0,116.15,35,5,0,1,160.28,0,0,0,0,3,1,46.46,0,2,0,0,0,0,3,0,0,1,0,4,20,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IMember.java,100,10,9,0,2,0,88,644,10,56,7,0,1,8,0.04,165.93,7,0,0,7,0,116.05,78,9,0,1,160.17,0,0,0,0,7,1,118.72,0,0,0,0,0,0,7,0,0,7,0,8,46,1,2
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IMethod.java,194,14,13,0,5,0,175,1123,11,64,11,0,1,12,0.06,296.08,11,0,0,11,1,139.6,164,13,1,1,159.74,0,0,0,0,11,1,182.21,0,7,0,0,0,0,11,0,0,4,0,12,71,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IOpenable.java,175,12,11,0,4,0,159,1180,10,56,8,0,1,9,0.06,314.3,8,0,1,8,0,176.58,149,10,0,1,158.45,0,0,0,0,8,1,176.91,0,0,0,0,0,0,8,0,0,8,0,9,62,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IPackageDeclaration.java,29,4,3,0,3,0,22,111,10,56,1,0,1,2,0.01,52.92,1,0,0,1,0,108.64,12,3,0,1,146.2,0,0,0,0,1,1,30.46,0,1,0,0,0,0,1,0,0,0,0,2,12,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IPackageFragment.java,197,17,16,0,4,1,176,1191,10,56,12,1,1,14,0.1,665.26,13,1,1,12,0,127.89,167,15,0,1,157.27,0,0,0,0,12,1,304.84,0,2,0,0,0,0,12,0,0,10,0,15,100,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IPackageFragmentRoot.java,431,32,25,0,12,1,387,2578,18,120,13,8,1,22,0.21,1706.37,21,8,2,13,0,199.44,370,29,0,1,154.32,0,0,0,0,13,1,635.8,0,3,0,0,0,0,13,0,0,10,0,23,171,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IParent.java,41,5,4,0,2,0,34,205,10,56,2,0,1,3,0.02,77.57,2,0,0,2,0,120.93,24,4,0,1,158.49,0,0,0,0,2,1,45.16,0,0,0,0,0,0,2,0,0,2,0,3,18,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IProblemRequestor.java,55,8,7,0,7,0,40,218,10,56,4,0,1,5,0.02,54.51,4,0,1,4,0,119.78,30,6,0,1,162.07,0,0,0,0,4,1,49.51,0,0,0,0,0,0,4,0,0,4,0,5,23,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IRegion.java,68,7,6,0,2,0,59,369,10,56,4,0,1,5,0.02,78.94,4,0,0,4,0,123.24,49,6,0,1,160.8,0,0,0,0,4,1,68.14,0,0,0,0,0,0,4,0,0,4,0,5,28,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/ISourceManipulation.java,114,8,7,0,3,0,103,742,10,56,4,0,1,5,0.07,332.52,4,0,1,4,0,203.15,93,6,0,1,155.88,0,0,0,0,4,1,211.26,0,0,0,0,0,0,4,0,0,4,0,5,59,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/ISourceRange.java,39,5,4,0,3,0,31,200,10,56,2,0,1,3,0.01,31,2,0,0,2,0,113.15,21,4,0,1,161.63,0,0,0,0,2,1,26,0,0,0,0,0,0,2,0,0,2,0,3,13,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/ISourceReference.java,72,6,5,0,3,0,63,353,10,56,3,0,1,4,0.02,69.53,3,0,0,3,0,169.38,53,5,0,1,160.25,0,0,0,0,3,1,49.02,0,1,0,0,0,0,3,0,0,2,0,4,21,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IType.java,926,77,50,0,49,0,800,5837,11,64,46,0,1,47,0.45,2454.58,46,0,2,46,1,166.53,789,74,1,1,157.4,0,0,0,0,46,1,1349.5,0,15,0,0,0,0,46,0,0,31,0,47,418,1,4
org.eclipse.jdt.core/model/org/eclipse/jdt/core/ITypeHierarchy.java,304,29,28,0,6,0,269,1832,10,56,24,0,1,25,0.13,646.41,24,0,2,24,0,111.26,259,26,0,1,159.74,0,0,0,0,24,1,398.19,0,0,0,0,0,0,24,0,0,24,0,25,156,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/ITypeHierarchyChangedListener.java,30,4,3,0,2,0,24,127,10,56,1,0,1,2,0.01,30.51,1,0,0,1,0,127.94,14,3,0,1,148.08,0,0,0,0,1,1,25.51,0,0,0,0,0,0,1,0,0,1,0,2,11,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/IWorkingCopy.java,358,29,20,0,18,0,311,2381,10,56,15,0,1,16,0.1,447.33,15,0,3,15,0,192.77,301,25,0,1,159.39,0,0,0,0,15,1,308.19,0,1,0,0,0,0,15,0,0,14,0,16,109,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaConventions.java,440,226,169,90,22,25,192,1498,10,56,13,0.46,4.15,150,2.79,182612,15,2,15,14,0,88.81,207,210,0,1,99.16,0,0,0.08,3,35,11,8373.64,0,8,0,0,1,0,54,0,1,5,0,45,1487,2,3
org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaCore.java,3685,1030,710,199,184,248,2471,15077,57,214,62,0,3.06,677,11.99,561969,193,131,13,62,2,68.57,2643,952,2,1,102.28,0,0.5,0.01,15,654,19,35970.4,4,7,0,0,0,1,190,0,0,55,0,505,5858,2,39
org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaModelException.java,170,76,58,12,7,5,87,436,10,56,9,0.75,1.67,52,0.46,14419.4,10,1,5,9,0,69.57,82,70,0,1,119.57,0,0.5,0.33,2,9,3,1381.04,2,2,0,0,0,1,15,0,0,7,0,17,326,1,2
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/DOMException.java,39,8,5,0,2,0,29,168,10,56,2,0,1,4,0.02,118.02,2,0,0,2,0,95.83,19,7,0,1,145.83,0,0.5,0,0,2,1,53.51,0,0,0,0,0,1,2,0,0,2,0,4,20,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/DOMFactory.java,160,82,55,33,3,6,75,258,10,56,18,0,1.44,52,0.51,9797.22,18,0,2,18,1,158.76,71,79,0,1,138.14,0,0,0,4,18,2,1542.96,0,0,1,0,0,0,26,0,0,18,1,26,402,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMCompilationUnit.java,70,7,6,0,2,0,61,397,10,56,4,0,1,5,0.03,124.8,4,0,0,4,0,121.67,51,6,0,1,159.23,0,0,0,0,4,1,78.03,0,2,0,0,0,0,4,0,0,2,0,5,30,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMFactory.java,201,20,19,0,2,0,179,1190,10,56,17,0,1,18,0.1,460.63,17,0,0,17,0,109.72,169,19,0,1,159.72,0,0,0,0,17,1,290.61,0,0,0,0,0,0,17,0,0,17,0,18,110,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMField.java,83,9,8,0,2,0,72,421,10,56,6,0,1,7,0.04,226.86,6,0,0,6,0,110.1,62,8,0,1,158.58,0,0,0,0,6,1,127.05,0,3,0,0,0,0,6,0,0,3,0,7,46,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMImport.java,76,8,7,0,5,0,63,383,10,56,5,0,1,6,0.03,118.84,5,0,0,5,0,111.69,53,7,0,1,160.16,0,0,0,0,5,1,81.89,0,1,0,0,0,0,5,0,0,4,0,6,33,1,2
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMInitializer.java,57,7,6,0,2,0,48,266,10,56,4,0,1,5,0.03,124.8,4,0,0,4,0,109.23,38,6,0,1,159.23,0,0,0,0,4,1,78.03,0,2,0,0,0,0,4,0,0,2,0,5,30,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMMember.java,65,7,6,0,2,0,56,293,10,56,4,0,1,5,0.03,124.8,4,0,0,4,0,115.11,46,6,0,1,159.23,0,0,0,0,4,1,78.03,0,1,0,0,0,0,4,0,0,3,0,5,30,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMMethod.java,242,22,21,0,13,0,207,1338,10,56,19,0,1,20,0.13,782.08,19,0,0,19,0,109.81,197,21,0,1,158.29,0,0,0,0,19,1,401.4,0,8,0,0,0,0,19,0,0,11,0,20,141,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMNode.java,283,31,30,0,12,0,240,1518,10,56,19,7,1,27,0.2,1886.96,26,7,2,19,1,117.71,230,28,1,1,155.27,0,0.5,0,0,19,1,599.53,0,10,0,0,0,1,19,0,0,9,0,27,180,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMPackage.java,45,5,4,0,1,0,39,241,10,56,2,0,1,3,0.02,77.91,2,0,0,2,0,138.33,29,4,0,1,158.47,0,0,0,0,2,1,46.77,0,1,0,0,0,0,2,0,0,1,0,3,18,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMType.java,214,18,17,0,11,0,185,1292,10,56,15,0,1,16,0.09,457.2,15,0,0,15,0,115.19,175,17,0,1,159.31,0,0,0,0,15,1,272.77,0,4,0,0,0,0,15,0,0,11,0,16,101,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/NamingConventions.java,942,408,217,61,43,3,491,3082,10,56,22,0.29,2.09,135,2.16,119704,25,3,4,23,0,151.69,480,242,0,1,112.39,0,0,0.06,11,58,10,6477.97,0,9,0,0,1,0,46,0,1,13,0,23,1335,2,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/Signature.java,1986,876,636,228,86,21,1024,5694,11,64,50,0.04,3.68,668,9,729997,96,46,1,51,0,129.74,1034,874,0,1,96.35,0,0,0.06,23,1034,29,27011.4,0,15,0,0,1,0,184,0,1,35,0,149,4944,2,10
org.eclipse.jdt.core/model/org/eclipse/jdt/core/ToolFactory.java,340,137,109,35,19,6,184,1248,10,56,10,0,3.4,83,1.14,45489.5,10,0,22,10,0,126.36,187,112,0,1,108.23,0,0,0,2,10,8,3428.17,0,8,0,0,0,0,34,0,0,2,0,30,656,1,4
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ByteCodeVisitorAdapter.java,1488,445,207,0,207,0,836,2415,10,56,205,0,1,206,1.57,7684.73,205,0,0,205,0,158.84,826,444,0,1,158.61,0,0,0,0,205,1,4709.62,0,0,0,0,0,0,205,0,0,205,1,411,1608,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ClassFileBytesDisassembler.java,66,8,7,0,7,0,51,290,10,56,3,2,1,6,0.07,795.54,5,2,0,3,0,111.31,41,7,0,1,140.69,0,0,0,0,3,1,206.79,0,3,0,0,0,0,3,0,0,0,0,6,57,2,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ClassFormatException.java,53,16,13,0,6,0,31,125,10,56,2,8,1,12,0.14,2128.35,10,8,0,2,0,69.66,21,15,0,1,118.14,0,0.5,0,0,2,1,416.39,0,0,0,0,0,1,2,0,0,2,0,6,94,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/CompilationUnitSorter.java,177,23,16,1,8,1,146,881,10,56,2,1,1.5,9,0.12,3798.18,3,1,5,2,0,140.59,137,17,0,1,122.63,0,0,0,0,2,2,356.43,0,0,0,0,0,0,3,0,0,2,0,6,78,2,2
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IAnnotation.java,44,6,5,0,4,0,34,153,10,55,3,0,1,4,0.01,48.41,3,0,0,3,0,113.38,24,5,0,1,161.49,0,0,0,0,3,1,37.61,0,0,0,0,0,0,3,0,0,3,0,4,18,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IAnnotationComponent.java,43,6,5,0,4,0,33,149,10,55,3,0,1,4,0.01,48.41,3,0,0,3,0,119.2,23,5,0,1,161.49,0,0,0,0,3,1,37.61,0,0,0,0,0,0,3,0,0,3,0,4,18,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IAnnotationComponentValue.java,103,13,12,0,11,0,79,419,10,55,10,0,1,11,0.03,104.41,10,0,0,10,1,130.76,69,12,1,1,162.98,0,0,0,0,10,1,93.61,0,1,0,0,0,0,10,0,0,9,0,11,46,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IAnnotationDefaultAttribute.java,31,4,3,0,3,0,24,108,10,55,1,0,1,2,0.01,44.19,1,0,0,1,0,126.67,14,3,0,1,146.81,0,0,0,0,1,1,26.09,0,0,0,0,0,0,1,0,0,1,0,2,11,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IAttributeNamesConstants.java,133,20,19,0,18,17,95,344,10,56,0,0,0,18,0.32,7169.09,17,17,0,1,0,171,102,19,0,1,171,0,0,0,0,0,0,961.07,0,0,0,0,1,0,0,0,1,0,0,35,175,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IBytecodeVisitor.java,286,265,207,0,3,0,18,93,10,56,205,0,1,206,1.27,4205.78,205,0,0,205,0,160.67,8,264,0,1,160.67,0,0,0,0,205,1,3824.75,0,0,0,0,0,0,205,0,0,205,0,1,1402,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IClassFileAttribute.java,45,6,5,0,5,0,34,155,10,56,3,0,1,4,0.01,48.41,3,0,0,3,0,113.38,24,5,0,1,161.49,0,0,0,0,3,1,37.61,0,0,0,0,0,0,3,0,0,3,0,4,18,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IClassFileDisassembler.java,57,7,6,0,5,0,45,254,10,56,2,2,1,5,0.04,234.71,4,2,0,2,0,152.61,35,6,0,1,143.47,0,0,0,0,2,1,112.97,0,2,0,0,0,0,2,0,0,0,0,5,35,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IClassFileReader.java,240,32,31,0,30,0,178,978,10,56,21,8,1,30,0.16,2335.31,29,8,0,21,0,106.78,168,31,0,1,154.89,0,0,0,0,21,1,492.8,0,0,0,0,0,0,21,0,0,21,0,30,156,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ICodeAttribute.java,107,14,13,0,12,0,81,419,10,56,11,0,1,12,0.04,180.43,11,0,0,11,0,129.21,71,13,0,1,161.43,0,0,0,0,11,1,132.92,0,0,0,0,0,0,11,0,0,11,0,12,58,1,1
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IConstantPool.java,47,6,5,0,5,0,36,195,10,56,3,0,1,4,0.02,57.09,3,0,0,3,0,112.82,26,5,0,1,160.92,0,0,0,0,3,1,47.44,0,0,0,0,0,0,3,0,0,3,0,4,21,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IConstantPoolConstant.java,47,25,24,0,5,0,17,86,10,56,0,0,0,23,0.24,3489.28,22,22,0,0,0,171,7,24,0,1,171,0,0,0,0,0,0,729.1,0,0,0,0,0,0,0,0,0,0,0,1,137,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IConstantPoolEntry.java,181,23,22,0,22,0,136,693,10,56,20,0,1,21,0.07,240.9,20,0,0,20,0,130.27,126,22,0,1,162.49,0,0,0,0,20,1,195.27,0,1,0,0,0,0,20,0,0,19,0,21,92,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IConstantValueAttribute.java,39,5,4,0,4,0,30,135,10,56,2,0,1,3,0.01,52.19,2,0,0,2,0,111.37,20,4,0,1,159.84,0,0,0,0,2,1,34.09,0,0,0,0,0,0,2,0,0,2,0,3,15,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IEnclosingMethodAttribute.java,78,10,9,0,9,0,59,274,10,55,7,0,1,8,0.03,120.43,7,0,0,7,0,118.98,49,9,0,1,161.27,0,0,0,0,7,1,84.92,0,0,0,0,0,0,7,0,0,7,0,8,38,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IExceptionAttribute.java,48,6,5,0,5,0,37,181,10,56,3,0,1,4,0.02,82.5,3,0,0,3,0,109.67,27,5,0,1,159.67,0,0,0,0,3,1,51.64,0,0,0,0,0,0,3,0,0,3,0,4,22,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IExceptionTableEntry.java,60,8,7,0,7,0,45,219,10,56,5,0,1,6,0.02,64.41,5,0,0,5,0,119.97,35,7,0,1,162.26,0,0,0,0,5,1,53.61,0,0,0,0,0,0,5,0,0,5,0,6,26,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IFieldInfo.java,115,14,13,0,14,0,87,469,10,56,11,0,1,12,0.04,131.24,11,0,0,11,0,120.23,77,13,0,1,162.52,0,0,0,0,11,1,108.83,0,0,0,0,0,0,11,0,0,11,0,12,52,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IInnerClassesAttribute.java,41,5,4,0,4,0,32,165,10,56,2,0,1,3,0.01,61.6,2,0,0,2,0,115.15,22,4,0,1,159.28,0,0,0,0,2,1,37.7,0,0,0,0,0,0,2,0,0,2,0,3,16,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IInnerClassesAttributeEntry.java,87,10,9,0,10,0,67,423,10,56,7,0,1,8,0.03,99.24,7,0,0,7,0,113.83,57,9,0,1,161.93,0,0,0,0,7,1,76.83,0,0,0,0,0,0,7,0,0,7,0,8,36,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ILineNumberAttribute.java,41,5,4,0,5,0,31,166,10,56,2,0,1,3,0.01,65.09,2,0,0,2,0,110.61,21,4,0,1,159.09,0,0,0,0,2,1,40.03,0,0,0,0,0,0,2,0,0,2,0,3,17,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ILocalVariableAttribute.java,41,5,4,0,5,0,31,170,10,56,2,0,1,3,0.01,61.6,2,0,0,2,0,110.8,21,4,0,1,159.28,0,0,0,0,2,1,37.7,0,0,0,0,0,0,2,0,0,2,0,3,16,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ILocalVariableTableEntry.java,85,10,9,0,9,0,66,331,10,56,7,0,1,8,0.02,89.83,7,0,0,7,0,114.17,56,9,0,1,162.27,0,0,0,0,7,1,73.22,0,0,0,0,0,0,7,0,0,7,0,8,35,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ILocalVariableTypeTableAttribute.java,41,5,4,0,4,0,32,179,10,55,2,0,1,3,0.01,61.6,2,0,0,2,0,115.15,22,4,0,1,159.28,0,0,0,0,2,1,37.7,0,0,0,0,0,0,2,0,0,2,0,3,16,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ILocalVariableTypeTableEntry.java,86,10,9,0,9,0,67,336,10,55,7,0,1,8,0.02,89.83,7,0,0,7,0,114.17,57,9,0,1,162.27,0,0,0,0,7,1,73.22,0,0,0,0,0,0,7,0,0,7,0,8,35,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IMethodInfo.java,140,16,15,0,15,0,109,594,10,56,13,0,1,14,0.04,147.24,13,0,0,13,0,120.41,99,15,0,1,162.7,0,0,0,0,13,1,124.83,0,0,0,0,0,0,13,0,0,13,0,14,60,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IModifierConstants.java,65,21,20,0,7,0,37,151,10,56,0,0,0,19,0.2,2362.56,18,18,0,0,0,171,27,20,0,1,171,0,0,0,0,0,0,601.38,0,0,0,0,0,0,0,0,0,0,0,6,113,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IOpcodeMnemonics.java,228,207,206,0,4,0,17,85,10,56,0,0,0,205,3.56,39951.8,204,204,0,0,0,171,7,206,0,1,171,0,0,0,0,0,0,10688.6,0,0,0,0,0,0,0,0,0,0,0,1,1229,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IParameterAnnotation.java,38,5,4,0,4,0,29,134,10,55,2,0,1,3,0.01,40.41,2,0,0,2,0,110.72,19,4,0,1,160.72,0,0,0,0,2,1,29.61,0,0,0,0,0,0,2,0,0,2,0,3,14,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IRuntimeInvisibleAnnotationsAttribute.java,37,5,4,0,4,0,28,129,10,55,2,0,1,3,0.01,61.6,2,0,0,2,0,109.28,18,4,0,1,159.28,0,0,0,0,2,1,37.7,0,0,0,0,0,0,2,0,0,2,0,3,16,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IRuntimeInvisibleParameterAnnotationsAttribute.java,37,5,4,0,4,0,28,138,10,55,2,0,1,3,0.01,61.6,2,0,0,2,0,109.28,18,4,0,1,159.28,0,0,0,0,2,1,37.7,0,0,0,0,0,0,2,0,0,2,0,3,16,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IRuntimeVisibleAnnotationsAttribute.java,37,5,4,0,4,0,28,135,10,55,2,0,1,3,0.01,61.6,2,0,0,2,0,109.28,18,4,0,1,159.28,0,0,0,0,2,1,37.7,0,0,0,0,0,0,2,0,0,2,0,3,16,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IRuntimeVisibleParameterAnnotationsAttribute.java,37,5,4,0,4,0,28,138,10,55,2,0,1,3,0.01,61.6,2,0,0,2,0,109.28,18,4,0,1,159.28,0,0,0,0,2,1,37.7,0,0,0,0,0,0,2,0,0,2,0,3,16,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ISignatureAttribute.java,38,5,4,0,5,0,28,137,10,55,2,0,1,3,0.01,61.6,2,0,0,2,0,109.28,18,4,0,1,159.28,0,0,0,0,2,1,37.7,0,0,0,0,0,0,2,0,0,2,0,3,16,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/ISourceAttribute.java,38,5,4,0,5,0,28,128,10,56,2,0,1,3,0.01,61.6,2,0,0,2,0,109.28,18,4,0,1,159.28,0,0,0,0,2,1,37.7,0,0,0,0,0,0,2,0,0,2,0,3,16,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/IVerificationTypeInfo.java,69,7,6,0,5,0,57,342,10,56,4,0,1,5,0.02,56.41,4,0,0,4,0,117.82,47,6,0,1,161.95,0,0,0,0,4,1,45.61,0,0,0,0,0,0,4,0,0,4,0,5,22,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/util/OpcodeStringValues.java,231,210,208,0,3,204,18,294,10,56,0,0,0,207,3.58,40316,1,1,0,0,0,171,212,209,0,1,171,0,0,0,0,0,0,10732.5,0,0,0,0,0,0,0,0,0,0,1,205,1245,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/core/WorkingCopyOwner.java,71,11,8,1,7,0,53,382,10,56,2,0,1,5,0.04,543.3,2,0,2,2,1,179.9,43,8,1,1,140.6,0,0,0,0,2,1,131.76,0,0,0,0,0,0,2,0,0,2,0,3,38,2,1
org.eclipse.jdt.core/model/org/eclipse/jdt/internal/compiler/DocumentElementParser.java,1330,990,627,73,46,19,294,1177,10,56,54,0.04,2.43,633,8.38,506075,66,12,6,54,0,82.8,288,984,0,1,100.67,0,0.5,0.12,7,1018,9,25150.5,41,2,0,0,0,1,131,0,0,52,0,157,4631,1,0
org.eclipse.jdt.core/model/org/eclipse/jdt/internal/compiler/IDocumentElementRequestor.java,412,132,20,0,4,0,276,2521,10,56,17,0,1,18,0.48,3337.68,17,0,1,17,0,142.59,266,130,0,1,152.94,0,0,0,0,17,1,1429.75,0,0,0,0,0,0,17,0,0,17,0,17,350,1,1
